transaction_id,customer_key,product_key,date_key,quantity,price_per_unit,total_amount
982,281,3,58,3,30,90
983,896,2,516,1,300,300
983,896,2,171,1,300,300
984,535,2,635,1,500,500
984,535,2,290,1,500,500
985,17,1,379,2,25,50
985,17,1,34,2,25,50
986,791,2,367,2,500,1000
986,791,2,22,2,500,1000
987,244,2,651,3,300,900
987,244,2,306,3,300,900
988,356,2,636,3,25,75
988,356,2,291,3,25,75
989,107,1,435,1,25,25
989,107,1,90,1,25,25
990,790,3,582,2,500,1000
990,790,3,237,2,500,1000
991,85,2,463,2,50,100
991,85,2,118,2,50,100
992,730,1,538,2,30,60
992,730,1,193,2,30,60
993,774,1,536,3,50,150
993,774,1,191,3,50,150
994,477,3,574,2,500,1000
994,477,3,229,2,500,1000
995,865,2,531,1,30,30
995,865,2,186,1,30,30
996,466,2,500,1,50,50
996,466,2,155,1,50,50
997,181,3,668,3,30,90
997,181,3,323,3,30,90
998,848,3,598,4,25,100
998,848,3,253,4,25,100
999,806,1,522,3,50,150
999,806,1,177,3,50,150
1000,746,1,396,4,30,120
1000,746,1,51,4,30,120
13-06-2023,2023,6,13,,,
23-12-2023,2023,12,23,,,
15-06-2023,2023,6,15,,,
31-03-2023,2023,3,31,,,
03-01-2023,2023,1,3,,,
19-06-2023,2023,6,19,,,
04-12-2023,2023,12,4,,,
08-02-2023,2023,2,8,,,
08-09-2023,2023,9,8,,,
04-07-2023,2023,7,4,,,
19-11-2023,2023,11,19,,,
06-08-2023,2023,8,6,,,
26-01-2023,2023,1,26,,,
16-01-2023,2023,1,16,,,
11-09-2023,2023,9,11,,,
24-06-2023,2023,6,24,,,
16-12-2023,2023,12,16,,,
28-03-2023,2023,3,28,,,
29-12-2023,2023,12,29,,,
24-02-2023,2023,2,24,,,
24-04-2023,2023,4,24,,,
17-01-2023,2023,1,17,,,
19-04-2023,2023,4,19,,,
21-02-2023,2023,2,21,,,
26-07-2023,2023,7,26,,,
09-09-2023,2023,9,9,,,
04-08-2023,2023,8,4,,,
29-03-2023,2023,3,29,,,
26-02-2023,2023,2,26,,,
12-03-2023,2023,3,12,,,
31-10-2023,2023,10,31,,,
05-03-2023,2023,3,5,,,
07-12-2023,2023,12,7,,,
30-05-2023,2023,5,30,,,
23-06-2023,2023,6,23,,,
13-11-2023,2023,11,13,,,
14-11-2023,2023,11,14,,,
20-04-2023,2023,4,20,,,
01-03-2023,2023,3,1,,,
12-05-2023,2023,5,12,,,
07-09-2023,2023,9,7,,,
11-12-2023,2023,12,11,,,
26-04-2023,2023,4,26,,,
15-04-2023,2023,4,15,,,
01-08-2023,2023,8,1,,,
02-02-2023,2023,2,2,,,
12-07-2023,2023,7,12,,,
07-11-2023,2023,11,7,,,
10-05-2023,2023,5,10,,,
04-05-2023,2023,5,4,,,
12-04-2023,2023,4,12,,,
25-06-2023,2023,6,25,,,
03-12-2023,2023,12,3,,,
20-02-2023,2023,2,20,,,
01-12-2023,2023,12,1,,,
11-02-2023,2023,2,11,,,
14-05-2023,2023,5,14,,,
19-12-2023,2023,12,19,,,
06-09-2023,2023,9,6,,,
13-05-2023,2023,5,13,,,
13-01-2023,2023,1,13,,,
21-06-2023,2023,6,21,,,
05-05-2023,2023,5,5,,,
08-01-2023,2023,1,8,,,
10-10-2023,2023,10,10,,,
07-01-2023,2023,1,7,,,
21-12-2023,2023,12,21,,,
22-08-2023,2023,8,22,,,
17-08-2023,2023,8,17,,,
21-11-2023,2023,11,21,,,
20-12-2023,2023,12,20,,,
22-03-2023,2023,3,22,,,
31-05-2023,2023,5,31,,,
18-10-2023,2023,10,18,,,
09-01-2023,2023,1,9,,,
23-11-2023,2023,11,23,,,
04-01-2023,2023,1,4,,,
30-07-2023,2023,7,30,,,
22-06-2023,2023,6,22,,,
17-05-2023,2023,5,17,,,
09-03-2023,2023,3,9,,,
20-08-2023,2023,8,20,,,
07-05-2023,2023,5,7,,,
27-04-2023,2023,4,27,,,
15-09-2023,2023,9,15,,,
24-03-2023,2023,3,24,,,
15-03-2023,2023,3,15,,,
03-06-2023,2023,6,3,,,
08-04-2023,2023,4,8,,,
28-12-2023,2023,12,28,,,
01-06-2023,2023,6,1,,,
28-11-2023,2023,11,28,,,
30-11-2023,2023,11,30,,,
18-09-2023,2023,9,18,,,
26-10-2023,2023,10,26,,,
08-08-2023,2023,8,8,,,
07-10-2023,2023,10,7,,,
09-07-2023,2023,7,9,,,
21-10-2023,2023,10,21,,,
21-07-2023,2023,7,21,,,
22-09-2023,2023,9,22,,,
09-08-2023,2023,8,9,,,
02-08-2023,2023,8,2,,,
20-10-2023,2023,10,20,,,
29-06-2023,2023,6,29,,,
07-02-2023,2023,2,7,,,
25-08-2023,2023,8,25,,,
27-01-2023,2023,1,27,,,
24-11-2023,2023,11,24,,,
13-03-2023,2023,3,13,,,
13-02-2023,2023,2,13,,,
22-07-2023,2023,7,22,,,
28-07-2023,2023,7,28,,,
12-06-2023,2023,6,12,,,
30-09-2023,2023,9,30,,,
08-03-2023,2023,3,8,,,
01-01-2023,2023,1,1,,,
26-12-2023,2023,12,26,,,
05-11-2023,2023,11,5,,,
07-03-2023,2023,3,7,,,
20-01-2023,2023,1,20,,,
27-11-2023,2023,11,27,,,
24-05-2023,2023,5,24,,,
15-07-2023,2023,7,15,,,
20-03-2023,2023,3,20,,,
11-08-2023,2023,8,11,,,
26-11-2023,2023,11,26,,,
15-08-2023,2023,8,15,,,
18-04-2023,2023,4,18,,,
27-06-2023,2023,6,27,,,
07-08-2023,2023,8,7,,,
10-08-2023,2023,8,10,,,
26-08-2023,2023,8,26,,,
09-11-2023,2023,11,9,,,
28-08-2023,2023,8,28,,,
01-04-2023,2023,4,1,,,
10-06-2023,2023,6,10,,,
10-04-2023,2023,4,10,,,
13-08-2023,2023,8,13,,,
19-07-2023,2023,7,19,,,
05-07-2023,2023,7,5,,,
11-07-2023,2023,7,11,,,
01-07-2023,2023,7,1,,,
29-07-2023,2023,7,29,,,
05-09-2023,2023,9,5,,,
03-07-2023,2023,7,3,,,
05-08-2023,2023,8,5,,,
08-12-2023,2023,12,8,,,
26-05-2023,2023,5,26,,,
25-07-2023,2023,7,25,,,
10-11-2023,2023,11,10,,,
20-05-2023,2023,5,20,,,
10-12-2023,2023,12,10,,,
17-12-2023,2023,12,17,,,
16-05-2023,2023,5,16,,,
27-02-2023,2023,2,27,,,
12-02-2023,2023,2,12,,,
18-08-2023,2023,8,18,,,
23-03-2023,2023,3,23,,,
25-02-2023,2023,2,25,,,
23-02-2023,2023,2,23,,,
23-07-2023,2023,7,23,,,
26-06-2023,2023,6,26,,,
22-11-2023,2023,11,22,,,
30-10-2023,2023,10,30,,,
14-07-2023,2023,7,14,,,
16-04-2023,2023,4,16,,,
12-08-2023,2023,8,12,,,
23-01-2023,2023,1,23,,,
23-05-2023,2023,5,23,,,
01-11-2023,2023,11,1,,,
13-04-2023,2023,4,13,,,
24-12-2023,2023,12,24,,,
02-11-2023,2023,11,2,,,
04-10-2023,2023,10,4,,,
04-09-2023,2023,9,4,,,
05-12-2023,2023,12,5,,,
25-09-2023,2023,9,25,,,
29-01-2023,2023,1,29,,,
02-04-2023,2023,4,2,,,
02-03-2023,2023,3,2,,,
11-06-2023,2023,6,11,,,
06-03-2023,2023,3,6,,,
19-05-2023,2023,5,19,,,
23-04-2023,2023,4,23,,,
30-04-2023,2023,4,30,,,
28-04-2023,2023,4,28,,,
21-09-2023,2023,9,21,,,
01-09-2023,2023,9,1,,,
17-10-2023,2023,10,17,,,
06-02-2023,2023,2,6,,,
07-06-2023,2023,6,7,,,
21-08-2023,2023,8,21,,,
06-10-2023,2023,10,6,,,
26-03-2023,2023,3,26,,,
23-09-2023,2023,9,23,,,
14-02-2023,2023,2,14,,,
18-06-2023,2023,6,18,,,
20-11-2023,2023,11,20,,,
25-12-2023,2023,12,25,,,
06-07-2023,2023,7,6,,,
01-02-2023,2023,2,1,,,
22-02-2023,2023,2,22,,,
14-12-2023,2023,12,14,,,
28-01-2023,2023,1,28,,,
05-01-2023,2023,1,5,,,
27-05-2023,2023,5,27,,,
16-07-2023,2023,7,16,,,
17-04-2023,2023,4,17,,,
28-02-2023,2023,2,28,,,
11-01-2023,2023,1,11,,,
09-06-2023,2023,6,9,,,
15-12-2023,2023,12,15,,,
14-08-2023,2023,8,14,,,
04-03-2023,2023,3,4,,,
03-11-2023,2023,11,3,,,
22-04-2023,2023,4,22,,,
06-11-2023,2023,11,6,,,
03-09-2023,2023,9,3,,,
21-04-2023,2023,4,21,,,
18-11-2023,2023,11,18,,,
10-03-2023,2023,3,10,,,
31-08-2023,2023,8,31,,,
13-10-2023,2023,10,13,,,
25-01-2023,2023,1,25,,,
09-04-2023,2023,4,9,,,
31-07-2023,2023,7,31,,,
06-12-2023,2023,12,6,,,
18-12-2023,2023,12,18,,,
25-03-2023,2023,3,25,,,
08-06-2023,2023,6,8,,,
30-06-2023,2023,6,30,,,
10-02-2023,2023,2,10,,,
30-03-2023,2023,3,30,,,
18-03-2023,2023,3,18,,,
17-03-2023,2023,3,17,,,
25-05-2023,2023,5,25,,,
04-06-2023,2023,6,4,,,
24-07-2023,2023,7,24,,,
20-06-2023,2023,6,20,,,
04-04-2023,2023,4,4,,,
25-11-2023,2023,11,25,,,
25-04-2023,2023,4,25,,,
08-05-2023,2023,5,8,,,
29-09-2023,2023,9,29,,,
12-10-2023,2023,10,12,,,
03-08-2023,2023,8,3,,,
05-10-2023,2023,10,5,,,
02-10-2023,2023,10,2,,,
15-11-2023,2023,11,15,,,
02-09-2023,2023,9,2,,,
25-10-2023,2023,10,25,,,
29-10-2023,2023,10,29,,,
31-01-2023,2023,1,31,,,
14-10-2023,2023,10,14,,,
09-10-2023,2023,10,9,,,
05-04-2023,2023,4,5,,,
22-12-2023,2023,12,22,,,
26-09-2023,2023,9,26,,,
08-11-2023,2023,11,8,,,
29-11-2023,2023,11,29,,,
17-06-2023,2023,6,17,,,
01-10-2023,2023,10,1,,,
15-10-2023,2023,10,15,,,
22-01-2023,2023,1,22,,,
23-10-2023,2023,10,23,,,
18-02-2023,2023,2,18,,,
24-08-2023,2023,8,24,,,
17-09-2023,2023,9,17,,,
14-09-2023,2023,9,14,,,
28-09-2023,2023,9,28,,,
19-09-2023,2023,9,19,,,
22-05-2023,2023,5,22,,,
06-04-2023,2023,4,6,,,
16-06-2023,2023,6,16,,,
17-02-2023,2023,2,17,,,
16-02-2023,2023,2,16,,,
03-02-2023,2023,2,3,,,
11-04-2023,2023,4,11,,,
11-05-2023,2023,5,11,,,
23-08-2023,2023,8,23,,,
05-02-2023,2023,2,5,,,
15-01-2023,2023,1,15,,,
16-10-2023,2023,10,16,,,
30-01-2023,2023,1,30,,,
31-12-2023,2023,12,31,,,
02-12-2023,2023,12,2,,,
28-06-2023,2023,6,28,,,
03-05-2023,2023,5,3,,,
29-08-2023,2023,8,29,,,
28-05-2023,2023,5,28,,,
12-11-2023,2023,11,12,,,
12-12-2023,2023,12,12,,,
02-01-2023,2023,1,2,,,
27-07-2023,2023,7,27,,,
14-01-2023,2023,1,14,,,
04-02-2023,2023,2,4,,,
03-10-2023,2023,10,3,,,
11-10-2023,2023,10,11,,,
19-01-2023,2023,1,19,,,
04-11-2023,2023,11,4,,,
27-12-2023,2023,12,27,,,
09-12-2023,2023,12,9,,,
21-03-2023,2023,3,21,,,
11-03-2023,2023,3,11,,,
29-04-2023,2023,4,29,,,
15-05-2023,2023,5,15,,,
16-11-2023,2023,11,16,,,
13-09-2023,2023,9,13,,,
19-10-2023,2023,10,19,,,
09-05-2023,2023,5,9,,,
24-09-2023,2023,9,24,,,
13-12-2023,2023,12,13,,,
19-03-2023,2023,3,19,,,
06-06-2023,2023,6,6,,,
24-10-2023,2023,10,24,,,
14-06-2023,2023,6,14,,,
10-01-2023,2023,1,10,,,
27-08-2023,2023,8,27,,,
19-02-2023,2023,2,19,,,
10-09-2023,2023,9,10,,,
01-05-2023,2023,5,1,,,
17-11-2023,2023,11,17,,,
08-07-2023,2023,7,8,,,
06-01-2023,2023,1,6,,,
02-06-2023,2023,6,2,,,
16-09-2023,2023,9,16,,,
08-10-2023,2023,10,8,,,
24-01-2023,2023,1,24,,,
03-03-2023,2023,3,3,,,
27-10-2023,2023,10,27,,,
19-08-2023,2023,8,19,,,
13-07-2023,2023,7,13,,,
06-05-2023,2023,5,6,,,
22-10-2023,2023,10,22,,,
29-05-2023,2023,5,29,,,
21-05-2023,2023,5,21,,,
01-01-2024,2024,1,1,,,
09-02-2023,2023,2,9,,,
18-05-2023,2023,5,18,,,
27-03-2023,2023,3,27,,,
05-06-2023,2023,6,5,,,
02-05-2023,2023,5,2,,,
17-07-2023,2023,7,17,,,
21-01-2023,2023,1,21,,,
2000,,,,,,
0,,,,,,
Electronics,313810,,,,,
Clothing,311160,,,,,
Beauty,287030,,,,,
2023,908940,,,,,
2024,3060,,,,,
1000,,,,,,
1000,,,,,,
